"uc_id","title","category_id","category_name","subcategory_id","subcategory_name","criticality","difficulty","monitoring_type","splunk_pillar","regulations","app_ta","html_url","json_url"
"UC-22.15.26","Dual-Signature PLC Program Change Without Four-Eyes Ticket","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=ot_eng` `sourcetype=""plc:audit""`","['Security', 'Compliance']","security","IEC 62443","['Change']","/uc/UC-22.15.26/","/uc/UC-22.15.26/index.json"
"UC-22.15.27","OPC-UA Message Tampering Indicators via Signature Failures","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`edge_hub_opcua` security headers","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.27/","/uc/UC-22.15.27/index.json"
"UC-22.15.28","PLC Firmware Verification Job Failures","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=ot_integrity` vendor attestation logs","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.28/","/uc/UC-22.15.28/index.json"
"UC-22.15.29","Unexpected PLC Logic CRC Change","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=ot_eng` CRC events; `approved_plc_crc.csv`","['Security', 'Compliance']","security","IEC 62443","['Change']","/uc/UC-22.15.29/","/uc/UC-22.15.29/index.json"
"UC-22.15.3","OT Security Awareness Training Completion","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","medium","`index=hr_lms` `sourcetype=""lms:ot_training""`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.3/","/uc/UC-22.15.3/index.json"
"UC-22.15.30","Out-of-Range SCADA Setpoints and Invalid Control Commands","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=scada` `sourcetype=""hist:control""`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.30/","/uc/UC-22.15.30/index.json"
"UC-22.15.31","Cleartext Industrial Credentials in PCAP-Derived Metadata","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`claroty:alert` or `nozomi:packets_meta` (example sourcetype)","['Security', 'Compliance']","security","IEC 62443","['Intrusion_Detection when CIM-tagged']","/uc/UC-22.15.31/","/uc/UC-22.15.31/index.json"
"UC-22.15.32","Deprecated TLS or SSH Algorithms on OT Jump Hosts","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`pan:ssl` or Splunk Stream TLS fields","['Security', 'Compliance']","security","IEC 62443","['Network_Traffic']","/uc/UC-22.15.32/","/uc/UC-22.15.32/index.json"
"UC-22.15.33","East-West OT Traffic Crossing Intended Purdue Levels","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`pan:traffic` with `src_zone`, `dest_zone`","['Security', 'Compliance']","security","IEC 62443","['Network_Traffic']","/uc/UC-22.15.33/","/uc/UC-22.15.33/index.json"
"UC-22.15.34","Denied Exploit Attempts at OT DMZ Boundary","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`pan:threat`, `nozomi:alerts`, `claroty:alert`","['Security', 'Compliance']","security","IEC 62443","['Intrusion_Detection']","/uc/UC-22.15.34/","/uc/UC-22.15.34/index.json"
"UC-22.15.35","Mixed Safety and Non-Safety Traffic on Same VLAN Evidence","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`ot_assets` role; `ot_net` vlan observations","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.35/","/uc/UC-22.15.35/index.json"
"UC-22.15.36","PLC Local Console Login Without Corporate Identity","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`sourcetype=""plc:access""` or vendor-specific","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.36/","/uc/UC-22.15.36/index.json"
"UC-22.15.37","Unauthorized Firmware Upload Attempt on RTU","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`claroty:alert` category=firmware; `pan:traffic` ftp/scp","['Security', 'Compliance']","security","IEC 62443","['Network_Traffic']","/uc/UC-22.15.37/","/uc/UC-22.15.37/index.json"
"UC-22.15.38","Embedded PLC Audit Log Forwarding Gaps","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=ot_eng` per-controller heartbeat","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.38/","/uc/UC-22.15.38/index.json"
"UC-22.15.39","Secure Boot or Image Hash Mismatch on Industrial Appliance","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=ot_edge` `sourcetype=""edge:attest""`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.39/","/uc/UC-22.15.39/index.json"
"UC-22.15.4","Privileged OT Account Changes vs Personnel Screening","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`WinEventLog:Security` 4720/4728/4732; `index=cyberark` PTA/CPM","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.4/","/uc/UC-22.15.4/index.json"
"UC-22.15.40","Modbus Serial Gateway Exposing Registers to Wrong TCP Subnet","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`edge_hub_modbus`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.40/","/uc/UC-22.15.40/index.json"
"UC-22.15.41","Duplicate IP or MAC on OT Switch — Segmentation Violation","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`cisco:ios` ARP, `claroty:alert`","['Security', 'Compliance']","security","IEC 62443","['Network_Traffic']","/uc/UC-22.15.41/","/uc/UC-22.15.41/index.json"
"UC-22.15.42","High-Rate Modbus Exception Responses (Potential DoS)","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`edge_hub_modbus` with `exception_code`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.42/","/uc/UC-22.15.42/index.json"
"UC-22.15.43","PLC CPU Load and Scan Cycle Degradation","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=ot_perf` `sourcetype=""snmp:plc""`","['Security', 'Compliance']","security","IEC 62443","['Performance']","/uc/UC-22.15.43/","/uc/UC-22.15.43/index.json"
"UC-22.15.44","Redundant Controller Failover During Attack Window","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=hist_alarms` redundancy; `nozomi:alerts`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.44/","/uc/UC-22.15.44/index.json"
"UC-22.15.45","Historian Query Saturation During Incident","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","medium","`index=hist_queries`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.45/","/uc/UC-22.15.45/index.json"
"UC-22.15.46","Zone Boundary Traffic Monitoring — Anomalous Inter-Zone Volume","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=fw` `sourcetype=""pan:traffic""` with `src_zone`, `dest_zone`, `bytes`","['Security', 'Compliance']","security","IEC 62443","['Network_Traffic']","/uc/UC-22.15.46/","/uc/UC-22.15.46/index.json"
"UC-22.15.47","Conduit Traffic Allowlist Enforcement — Unexpected DNP3 Functions","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`edge_hub_dnp3` or `dnp3:frame`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.47/","/uc/UC-22.15.47/index.json"
"UC-22.15.48","Cross-Zone Protocol Anomaly Detection — IEC 61850 GOOSE Floods","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`iec61850:goose` HEC sourcetype","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.48/","/uc/UC-22.15.48/index.json"
"UC-22.15.49","Safety Zone Isolation Verification — Non-Safety OPC on SIS VLAN","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`claroty:session` style events","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.49/","/uc/UC-22.15.49/index.json"
"UC-22.15.5","IACS Incident Response Containment Interval","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=ot_incidents` ServiceNow `snow:incident` or SOAR with `contained_at`","['Security', 'Compliance']","security","IEC 62443","['Ticket Management']","/uc/UC-22.15.5/","/uc/UC-22.15.5/index.json"
"UC-22.15.50","DMZ Integrity Between IT and OT — Corporate Browser to OT HMI","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`pan:traffic` url_category, zones","['Security', 'Compliance']","security","IEC 62443","['Web']","/uc/UC-22.15.50/","/uc/UC-22.15.50/index.json"
"UC-22.15.51","Engineering Workstation Access Control — RDP Skips Jump Tier","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`WinEventLog:Security` 4624 type=10; `pan:traffic` rdp","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.51/","/uc/UC-22.15.51/index.json"
"UC-22.15.52","Historian-to-Corporate Data Flow Audit — Large ODBC Without SPN","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`hist:sql` or `pi:audit`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.52/","/uc/UC-22.15.52/index.json"
"UC-22.15.53","Wireless Zone Security Monitoring — Unknown Clients on OT SSID","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`meraki:airmarshal` or `cisco:wlc`","['Security', 'Compliance']","security","IEC 62443","['Network_Sessions']","/uc/UC-22.15.53/","/uc/UC-22.15.53/index.json"
"UC-22.15.54","Remote Access Conduit Integrity — Split Tunnel on OT VPN Portal","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`pan:globalprotect` config fields if logged","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.54/","/uc/UC-22.15.54/index.json"
"UC-22.15.55","Zone Trust Level Verification — SL-T vs Observed Purdue Layer","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`ot_assets` with `sl_t`; `ot_topology` observed layer","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.55/","/uc/UC-22.15.55/index.json"
"UC-22.15.6","Control System Continuity — Historian Export and OT Backup Health","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=ot_hist` export status; `index=backup` Commvault/Veeam","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.6/","/uc/UC-22.15.6/index.json"
"UC-22.15.7","OT Security Audit Population Sampling Dashboard","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=ot_audit` unified; `ot_zones.csv`","['Security', 'Compliance']","security","IEC 62443","['Change', 'Authentication when tagged']","/uc/UC-22.15.7/","/uc/UC-22.15.7/index.json"
"UC-22.15.8","OT Change Management — PLC Download Without CM Ticket","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=ot_eng` vendor PLC audit; `snow:change_request`","['Security', 'Compliance']","security","IEC 62443","['Change']","/uc/UC-22.15.8/","/uc/UC-22.15.8/index.json"
"UC-22.15.9","Physical Access vs OT Network First-Seen Asset","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=pacs` `sourcetype=""pacs:door""`; `index=ot_net` asset updates","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.9/","/uc/UC-22.15.9/index.json"
"UC-22.16.1","IT/OT boundary deny vs allow ratio by zone pair","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","high","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.1/","/uc/UC-22.16.1/index.json"
"UC-22.16.10","Vendor account usage outside approved maintenance windows","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","medium","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.10/","/uc/UC-22.16.10/index.json"
"UC-22.16.11","Shared OT maintenance account attribution via PAM","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","low","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.11/","/uc/UC-22.16.11/index.json"
"UC-22.16.12","Break-glass vault usage correlated to active P1 incidents","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","critical","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.12/","/uc/UC-22.16.12/index.json"
"UC-22.16.13","OT alert volume by NIST CSF-style category","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","high","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.13/","/uc/UC-22.16.13/index.json"
"UC-22.16.14","Cybersecurity plan milestone on-time completion","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","medium","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.14/","/uc/UC-22.16.14/index.json"
"UC-22.16.15","Composite severity from OT alerts and SCADA health","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","low","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.15/","/uc/UC-22.16.15/index.json"
"UC-22.16.16","Regulatory notification task checklist aging","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","critical","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.16/","/uc/UC-22.16.16/index.json"
"UC-22.16.17","PLC mode changes during active OT incidents","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","high","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.17/","/uc/UC-22.16.17/index.json"
"UC-22.16.18","Post-incident recovery test evidence in problem records","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","medium","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.18/","/uc/UC-22.16.18/index.json"
"UC-22.16.19","Cybersecurity implementation plan artifact versioning","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","low","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.19/","/uc/UC-22.16.19/index.json"
"UC-22.16.2","Cross-zone traffic volume spike vs baseline","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","medium","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.2/","/uc/UC-22.16.2/index.json"
"UC-22.16.20","Documented subnets vs observed NetFlow peers","22","Regulatory and Compliance Frameworks","22.16","TSA Pipeline Security","critical","`pan:traffic`, SCADA/HMI audit, PAM, `nozomi:alert`, NetFlow, ITSM, passive OT asset discovery","['Security', 'Compliance']","security","TSA SD","['Network_Traffic', 'Authentication', 'Vulnerabilities', 'or N/A']","/uc/UC-22.16.20/","/uc/UC-22.16.20/index.json"
